"SpeciesName","Genus","Species","Longitude","Latitude","First","Second","Third","datasetKey","areas"
"Opuntia galapageia Hensl.","Opuntia","galapageia","-90.318489","-0.737957","Ecuador","Isla Santa Cruz",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",9.86e+08
"Opuntia galapageia Hensl.","Opuntia","galapageia","-90.318489","-0.737957","Ecuador","Isla Santa Cruz",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",9.86e+08
"Opuntia galapageia Hensl.","Opuntia","galapageia","-90.313663","-0.743989","Ecuador","Isla Santa Cruz",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",9.86e+08
"Opuntia galapageia Hensl.","Opuntia","galapageia","-90.313408","-0.743966","Ecuador","Isla Santa Cruz",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",9.86e+08
"Opuntia galapageia Hensl.","Opuntia","galapageia","-90.312539","-0.743806","Ecuador","Isla Santa Cruz",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",9.86e+08
"Opuntia galapageia Hensl.","Opuntia","galapageia","-90.312233","-0.743961","Ecuador","Isla Santa Cruz",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",9.86e+08
"Opuntia galapageia Hensl.","Opuntia","galapageia","-90.312233","-0.743961","Ecuador","Isla Santa Cruz",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",9.86e+08
"Opuntia galapageia Hensl.","Opuntia","galapageia","-90.312039","-0.744233","Ecuador","Isla Santa Cruz",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",9.86e+08
"Opuntia galapageia Hensl.","Opuntia","galapageia","-90.311376","-0.744803","Ecuador","Isla Santa Cruz",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",9.86e+08
"Opuntia galapageia Hensl.","Opuntia","galapageia","-90.312597","-0.746795","Ecuador","Isla Santa Cruz",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",9.86e+08
"Opuntia galapageia Hensl.","Opuntia","galapageia","-90.312263","-0.746383","Ecuador","Isla Santa Cruz",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",9.86e+08
"Opuntia galapageia Hensl.","Opuntia","galapageia","-90.312597","-0.746795","Ecuador","Isla Santa Cruz",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",9.86e+08
"Opuntia galapageia Hensl.","Opuntia","galapageia","-90.313504","-0.748359","Ecuador","Isla Santa Cruz",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",9.86e+08
"Opuntia galapageia Hensl.","Opuntia","galapageia","-90.313434","-0.748175","Ecuador","Isla Santa Cruz",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",9.86e+08
"Opuntia galapageia Hensl.","Opuntia","galapageia","-90.313442","-0.748144","Ecuador","Isla Santa Cruz",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",9.86e+08
"Opuntia galapageia Hensl.","Opuntia","galapageia","-90.313442","-0.748144","Ecuador","Isla Santa Cruz",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",9.86e+08
"Opuntia galapageia Hensl.","Opuntia","galapageia","-90.311604","-0.745316","Ecuador","Isla Santa Cruz",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",9.86e+08
"Opuntia galapageia Hensl.","Opuntia","galapageia","-90.312549","-0.742516","Ecuador","Isla Santa Cruz",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",9.86e+08
"Opuntia galapageia Hensl.","Opuntia","galapageia","-90.312737","-0.742061","Ecuador","Isla Santa Cruz",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",9.86e+08
"Opuntia galapageia Hensl.","Opuntia","galapageia","-90.312737","-0.742061","Ecuador","Isla Santa Cruz",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",9.86e+08
"Opuntia galapageia Hensl.","Opuntia","galapageia","-90.31374","-0.745432","Ecuador","Isla Santa Cruz",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",9.86e+08
"Opuntia galapageia Hensl.","Opuntia","galapageia","-90.31374","-0.745432","Ecuador","Isla Santa Cruz",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",9.86e+08
"Opuntia galapageia Hensl.","Opuntia","galapageia","-90.318742","-0.745718","Ecuador","Isla Santa Cruz",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",9.86e+08
"Opuntia galapageia Hensl.","Opuntia","galapageia","-90.318742","-0.745718","Ecuador","Isla Santa Cruz",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",9.86e+08
"Opuntia galapageia Hensl.","Opuntia","galapageia","-90.319249","-0.745961","Ecuador","Isla Santa Cruz",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",9.86e+08
"Opuntia galapageia Hensl.","Opuntia","galapageia","-90.323519","-0.75089","Ecuador","Isla Santa Cruz",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",9.86e+08
"Opuntia galapageia Hensl.","Opuntia","galapageia","-90.324831","-0.752216","Ecuador","Isla Santa Cruz",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",9.86e+08
"Opuntia galapageia Hensl.","Opuntia","galapageia","-90.325402","-0.752873","Ecuador","Isla Santa Cruz",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",9.86e+08
"Opuntia galapageia Hensl.","Opuntia","galapageia","-90.32681","-0.754387","Ecuador","Isla Santa Cruz",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",9.86e+08
"Opuntia galapageia Hensl.","Opuntia","galapageia","-90.326609","-0.754157","Ecuador","Isla Santa Cruz",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",9.86e+08
"Opuntia galapageia Hensl.","Opuntia","galapageia","-90.327242","-0.754954","Ecuador","Isla Santa Cruz",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",9.86e+08
"Opuntia galapageia Hensl.","Opuntia","galapageia","-90.330333","-0.76141","Ecuador","Isla Santa Cruz",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",9.86e+08
"Opuntia galapageia Hensl.","Opuntia","galapageia","-90.330333","-0.76141","Ecuador","Isla Santa Cruz",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",9.86e+08
"Opuntia galapageia Hensl.","Opuntia","galapageia","-90.330204","-0.761503","Ecuador","Isla Santa Cruz",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",9.86e+08
"Opuntia galapageia Hensl.","Opuntia","galapageia","-90.33024","-0.761389","Ecuador","Isla Santa Cruz",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",9.86e+08
"Opuntia galapageia Hensl.","Opuntia","galapageia","-90.33024","-0.761389","Ecuador","Isla Santa Cruz",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",9.86e+08
"Opuntia galapageia Hensl.","Opuntia","galapageia","-90.330539","-0.758549","Ecuador","Isla Santa Cruz",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",9.86e+08
"Opuntia galapageia Hensl.","Opuntia","galapageia","-90.328933","-0.75676","Ecuador","Isla Santa Cruz",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",9.86e+08
"Opuntia galapageia Hensl.","Opuntia","galapageia","-90.331287","-0.759361","Ecuador","Isla Santa Cruz",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",9.86e+08
"Opuntia galapageia Hensl.","Opuntia","galapageia","-90.328933","-0.75676","Ecuador","Isla Santa Cruz",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",9.86e+08
"Opuntia galapageia Hensl.","Opuntia","galapageia","-90.327781","-0.755506","Ecuador","Isla Santa Cruz",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",9.86e+08
"Opuntia galapageia Hensl.","Opuntia","galapageia","-90.326116","-0.753606","Ecuador","Isla Santa Cruz",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",9.86e+08
"Opuntia galapageia Hensl.","Opuntia","galapageia","-90.325361","-0.752843","Ecuador","Isla Santa Cruz",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",9.86e+08
"Opuntia galapageia Hensl.","Opuntia","galapageia","-90.319422","-0.74618","Ecuador","Isla Santa Cruz",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",9.86e+08
"Opuntia galapageia Hensl.","Opuntia","galapageia","-90.317794","-0.743145","Ecuador","Isla Santa Cruz",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",9.86e+08
"Opuntia galapageia Hensl.","Opuntia","galapageia","-90.280393","-0.487712","Ecuador","Isla Santa Cruz",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",9.86e+08
"Opuntia galapageia Hensl.","Opuntia","galapageia","-90.280393","-0.487712","Ecuador","Isla Santa Cruz",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",9.86e+08
"Opuntia galapageia Hensl.","Opuntia","galapageia","-90.269102","-0.44445","Ecuador","Bar Cafetería Baltra",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",1.78e+13
"Opuntia galapageia Hensl.","Opuntia","galapageia","-90.26903","-0.444348","Ecuador","Bar Cafetería Baltra",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",1.78e+13
"Opuntia galapageia Hensl.","Opuntia","galapageia","-90.26903","-0.444348","Ecuador","Bar Cafetería Baltra",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",1.78e+13
"Opuntia galapageia Hensl.","Opuntia","galapageia","-90.26903","-0.444348","Ecuador","Bar Cafetería Baltra",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",1.78e+13
"Opuntia galapageia Hensl.","Opuntia","galapageia","-90.26903","-0.444348","Ecuador","Bar Cafetería Baltra",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",1.78e+13
"Opuntia galapageia Hensl.","Opuntia","galapageia","-90.268814","-0.444531","Ecuador","Bar Cafetería Baltra",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",1.78e+13
"Opuntia galapageia Hensl.","Opuntia","galapageia","-90.268814","-0.444531","Ecuador","Bar Cafetería Baltra",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",1.78e+13
"Opuntia galapageia Hensl.","Opuntia","galapageia","-90.268814","-0.444531","Ecuador","Bar Cafetería Baltra",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",1.78e+13
"Opuntia galapageia Hensl.","Opuntia","galapageia","-90.268814","-0.444531","Ecuador","Bar Cafetería Baltra",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",1.78e+13
"Opuntia galapageia Hensl.","Opuntia","galapageia","-90.268885","-0.444593","Ecuador","Bar Cafetería Baltra",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",1.78e+13
"Opuntia galapageia Hensl.","Opuntia","galapageia","-90.268809","-0.444711","Ecuador","Bar Cafetería Baltra",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",1.78e+13
"Opuntia galapageia Hensl.","Opuntia","galapageia","-90.268809","-0.444711","Ecuador","Bar Cafetería Baltra",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",1.78e+13
"Opuntia galapageia Hensl.","Opuntia","galapageia","-90.268809","-0.444711","Ecuador","Bar Cafetería Baltra",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",1.78e+13
"Opuntia galapageia Hensl.","Opuntia","galapageia","-90.268809","-0.444711","Ecuador","Bar Cafetería Baltra",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",1.78e+13
"Opuntia galapageia Hensl.","Opuntia","galapageia","-90.269038","-0.444734","Ecuador","Bar Cafetería Baltra",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",1.78e+13
"Opuntia galapageia Hensl.","Opuntia","galapageia","-90.269092","-0.444591","Ecuador","Bar Cafetería Baltra",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",1.78e+13
"Opuntia galapageia Hensl.","Opuntia","galapageia","-90.269172","-0.444646","Ecuador","Bar Cafetería Baltra",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",1.78e+13
"Opuntia galapageia Hensl.","Opuntia","galapageia","-90.269712","-0.44511","Ecuador","Bar Cafetería Baltra",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",1.78e+13
