SpeciesName,Genus,Species,Longitude,Latitude,First,Second,Third,datasetKey,areas
"Naesiotus ochsneri (Dall, 1917)",Naesiotus,ochsneri,-90.369586,-0.617627,Ecuador,Isla Santa Cruz,NA,5a6977c1-ece6-44b8-b71d-43cb1d4e0919,9.86E+08
"Bulimulus saeronius Dall, 1917",Bulimulus,saeronius,-90.377465,-0.545692,Ecuador,Isla Santa Cruz,NA,5a6977c1-ece6-44b8-b71d-43cb1d4e0919,9.86E+08
"Naesiotus akamatus (Dall, 1917)",Naesiotus,akamatus,-90.35691,-0.619882,Ecuador,Isla Santa Cruz,NA,5a6977c1-ece6-44b8-b71d-43cb1d4e0919,9.86E+08
"Naesiotus blombergi (Odhner, 1951)",Naesiotus,blombergi,-90.447487,-0.601254,Ecuador,Isla Santa Cruz,NA,3ee66eb3-4786-4bda-b7f1-c145b1a57a6b,9.86E+08
"Naesiotus lycodus (Dall, 1917)",Naesiotus,lycodus,-90.362286,-0.630038,Ecuador,Isla Santa Cruz,NA,3ee66eb3-4786-4bda-b7f1-c145b1a57a6b,9.86E+08
"Naesiotus eos (Odhner, 1951)",Naesiotus,eos,-90.38,-0.63,Ecuador,Isla Santa Cruz,NA,86b50d88-f762-11e1-a439-00145eb45e9a,9.86E+08
"Naesiotus blombergi (Odhner, 1951)",Naesiotus,blombergi,-90.38,-0.63,Ecuador,Isla Santa Cruz,NA,86b50d88-f762-11e1-a439-00145eb45e9a,9.86E+08
"Naesiotus reibischi (Dall, 1895)",Naesiotus,reibischi,-90.313559,-0.695437,Ecuador,Isla Santa Cruz,NA,3ee66eb3-4786-4bda-b7f1-c145b1a57a6b,9.86E+08
"Naesiotus nesioticus (Dall, 1896)",Naesiotus,nesioticus,-90.361346,-0.724736,Ecuador,Isla Santa Cruz,NA,5a6977c1-ece6-44b8-b71d-43cb1d4e0919,9.86E+08
"Naesiotus alethorhytidus (Dall, 1917)",Naesiotus,alethorhytidus,-90.356866,-0.759911,Ecuador,Isla Santa Cruz,NA,5a6977c1-ece6-44b8-b71d-43cb1d4e0919,9.86E+08
"Naesiotus cavagnaroi A.G.Smith, 1972",Naesiotus,cavagnaroi,-90.32257,-0.64725,Ecuador,Isla Santa Cruz,NA,3ee66eb3-4786-4bda-b7f1-c145b1a57a6b,9.86E+08
"Naesiotus cavagnaroi A.G.Smith, 1972",Naesiotus,cavagnaroi,-90.38,-0.63,Ecuador,Isla Santa Cruz,NA,86b50d88-f762-11e1-a439-00145eb45e9a,9.86E+08
"Naesiotus tanneri (Dall, 1895)",Naesiotus,tanneri,-90.38,-0.63,Ecuador,Isla Santa Cruz,NA,86b50d88-f762-11e1-a439-00145eb45e9a,9.86E+08
"Bulimulus olla Dall, 1893",Naesiotus,olla,-90.5,-0.6,Ecuador,Isla Santa Cruz,NA,86b50d88-f762-11e1-a439-00145eb45e9a,9.86E+08
"Naesiotus amastroides (Ancey, 1887)",Naesiotus,amastroides,-89.43,-0.83,Ecuador,Isla San Cristobal,NA,86b50d88-f762-11e1-a439-00145eb45e9a,5.58E+08
"Naesiotus perspectivus (L.Pfeiffer, 1846)",Naesiotus,perspectivus,-89.43,-0.83,Ecuador,Isla San Cristobal,NA,86b50d88-f762-11e1-a439-00145eb45e9a,5.58E+08
"Naesiotus Albers, 1850",Naesiotus,NA,-89.65,-1.38,Ecuador,Isla Espanola,NA,86b50d88-f762-11e1-a439-00145eb45e9a,6.00E+07
"Naesiotus Albers, 1850",Naesiotus,NA,-89.65,-1.38,Ecuador,Isla Espanola,NA,86b50d88-f762-11e1-a439-00145eb45e9a,6.00E+07
"Naesiotus Albers, 1850",Naesiotus,NA,-89.65,-1.38,Ecuador,Isla Espanola,NA,86b50d88-f762-11e1-a439-00145eb45e9a,6.00E+07
"Naesiotus habeli (Stearns, 1892)",Naesiotus,habeli,-89.43,-0.83,Ecuador,Isla San Cristobal,NA,86b50d88-f762-11e1-a439-00145eb45e9a,5.58E+08
"Naesiotus Albers, 1850",Naesiotus,NA,-89.43,-0.83,Ecuador,Isla San Cristobal,NA,86b50d88-f762-11e1-a439-00145eb45e9a,5.58E+08
"Naesiotus canaliferus (Reibisch, 1893)",Naesiotus,canaliferus,-89.43,-0.83,Ecuador,Isla San Cristobal,NA,86b50d88-f762-11e1-a439-00145eb45e9a,5.58E+08
"Naesiotus chemnitzioides (Forbes, 1850)",Naesiotus,chemnitzioides,-89.43,-0.83,Ecuador,Isla San Cristobal,NA,86b50d88-f762-11e1-a439-00145eb45e9a,5.58E+08
"Naesiotus perspectivus (L.Pfeiffer, 1846)",Naesiotus,perspectivus,-89.43,-0.83,Ecuador,Isla San Cristobal,NA,86b50d88-f762-11e1-a439-00145eb45e9a,5.58E+08
"Naesiotus perspectivus (L.Pfeiffer, 1846)",Naesiotus,perspectivus,-89.43,-0.83,Ecuador,Isla San Cristobal,NA,86b50d88-f762-11e1-a439-00145eb45e9a,5.58E+08
"Naesiotus perspectivus (L.Pfeiffer, 1846)",Naesiotus,perspectivus,-89.43,-0.83,Ecuador,Isla San Cristobal,NA,86b50d88-f762-11e1-a439-00145eb45e9a,5.58E+08
"Naesiotus perspectivus (L.Pfeiffer, 1846)",Naesiotus,perspectivus,-89.43,-0.83,Ecuador,Isla San Cristobal,NA,86b50d88-f762-11e1-a439-00145eb45e9a,5.58E+08
"Naesiotus canaliferus (Reibisch, 1893)",Naesiotus,canaliferus,-89.43,-0.83,Ecuador,Isla San Cristobal,NA,86b50d88-f762-11e1-a439-00145eb45e9a,5.58E+08
"Naesiotus perspectivus (L.Pfeiffer, 1846)",Naesiotus,perspectivus,-89.43,-0.83,Ecuador,Isla San Cristobal,NA,86b50d88-f762-11e1-a439-00145eb45e9a,5.58E+08
"Naesiotus unifasciatus (G.B.Sowerby I, 1833)",Naesiotus,unifasciatus,-89.43,-0.83,Ecuador,Isla San Cristobal,NA,86b50d88-f762-11e1-a439-00145eb45e9a,5.58E+08
"Naesiotus nuciformis (Petit De La Saussaye, 1853)",Naesiotus,nuciformis,-89.43,-0.83,Ecuador,Isla San Cristobal,NA,86b50d88-f762-11e1-a439-00145eb45e9a,5.58E+08
"Naesiotus amastroides (Ancey, 1887)",Naesiotus,amastroides,-89.43,-0.83,Ecuador,Isla San Cristobal,NA,86b50d88-f762-11e1-a439-00145eb45e9a,5.58E+08
"Naesiotus canaliferus (Reibisch, 1893)",Naesiotus,canaliferus,-89.43,-0.83,Ecuador,Isla San Cristobal,NA,86b50d88-f762-11e1-a439-00145eb45e9a,5.58E+08
"Naesiotus chemnitzioides (Forbes, 1850)",Naesiotus,chemnitzioides,-89.43,-0.83,Ecuador,Isla San Cristobal,NA,86b50d88-f762-11e1-a439-00145eb45e9a,5.58E+08
"Naesiotus nuciformis (Petit De La Saussaye, 1853)",Naesiotus,nuciformis,-89.43,-0.83,Ecuador,Isla San Cristobal,NA,86b50d88-f762-11e1-a439-00145eb45e9a,5.58E+08
"Naesiotus amastroides (Ancey, 1887)",Naesiotus,amastroides,-89.43,-0.83,Ecuador,Isla San Cristobal,NA,86b50d88-f762-11e1-a439-00145eb45e9a,5.58E+08
"Naesiotus chemnitzioides (Forbes, 1850)",Naesiotus,chemnitzioides,-89.43,-0.83,Ecuador,Isla San Cristobal,NA,86b50d88-f762-11e1-a439-00145eb45e9a,5.58E+08
"Naesiotus canaliferus (Reibisch, 1893)",Naesiotus,canaliferus,-89.43,-0.83,Ecuador,Isla San Cristobal,NA,86b50d88-f762-11e1-a439-00145eb45e9a,5.58E+08
"Naesiotus Albers, 1850",Naesiotus,NA,-89.65,-1.38,Ecuador,Isla Espanola,NA,86b50d88-f762-11e1-a439-00145eb45e9a,6.00E+07
"Naesiotus perspectivus (L.Pfeiffer, 1846)",Naesiotus,perspectivus,-89.43,-0.83,Ecuador,Isla San Cristobal,NA,86b50d88-f762-11e1-a439-00145eb45e9a,5.58E+08
"Naesiotus habeli (Stearns, 1892)",Naesiotus,habeli,-89.43,-0.83,Ecuador,Isla San Cristobal,NA,86b50d88-f762-11e1-a439-00145eb45e9a,5.58E+08
"Naesiotus perspectivus (L.Pfeiffer, 1846)",Naesiotus,perspectivus,-89.43,-0.83,Ecuador,Isla San Cristobal,NA,86b50d88-f762-11e1-a439-00145eb45e9a,5.58E+08
"Naesiotus perspectivus (L.Pfeiffer, 1846)",Naesiotus,perspectivus,-89.43,-0.83,Ecuador,Isla San Cristobal,NA,86b50d88-f762-11e1-a439-00145eb45e9a,5.58E+08
"Naesiotus habeli (Stearns, 1892)",Naesiotus,habeli,-89.43,-0.83,Ecuador,Isla San Cristobal,NA,86b50d88-f762-11e1-a439-00145eb45e9a,5.58E+08
"Naesiotus perspectivus (L.Pfeiffer, 1846)",Naesiotus,perspectivus,-89.43,-0.83,Ecuador,Isla San Cristobal,NA,86b50d88-f762-11e1-a439-00145eb45e9a,5.58E+08
"Naesiotus perspectivus (L.Pfeiffer, 1846)",Naesiotus,perspectivus,-89.43,-0.83,Ecuador,Isla San Cristobal,NA,86b50d88-f762-11e1-a439-00145eb45e9a,5.58E+08
"Naesiotus habeli (Stearns, 1892)",Naesiotus,habeli,-89.43,-0.83,Ecuador,Isla San Cristobal,NA,86b50d88-f762-11e1-a439-00145eb45e9a,5.58E+08
"Naesiotus unifasciatus (G.B.Sowerby I, 1833)",Naesiotus,unifasciatus,-89.43,-0.83,Ecuador,Isla San Cristobal,NA,86b50d88-f762-11e1-a439-00145eb45e9a,5.58E+08
"Naesiotus habeli (Stearns, 1892)",Naesiotus,habeli,-89.6,-0.9,Ecuador,Isla San Cristobal,NA,86b50d88-f762-11e1-a439-00145eb45e9a,5.58E+08
"Naesiotus perrus (Dall, 1917)",Naesiotus,perrus,-91.5,-0.42,Ecuador,Isla Fernandina,NA,86b50d88-f762-11e1-a439-00145eb45e9a,6.42E+08
"Naesiotus Albers, 1850",Naesiotus,NA,-89.65,-1.38,Ecuador,Isla Espanola,NA,86b50d88-f762-11e1-a439-00145eb45e9a,6.00E+07
"Naesiotus Albers, 1850",Naesiotus,NA,-90.66486,-0.61074,Ecuador,Isla Pinzón,NA,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,1.80E+07
"Naesiotus cucullinus (Dall, 1917)",Naesiotus,cucullinus,-89.672,-1.376,Ecuador,Isla Espanola,NA,07ae2aa8-5031-4312-b26e-84a5c753daac,6.00E+07
"Naesiotus Albers, 1850",Naesiotus,NA,-89.672,-1.376,Ecuador,Isla Espanola,NA,07ae2aa8-5031-4312-b26e-84a5c753daac,6.00E+07
"Naesiotus perrus (Dall, 1917)",Naesiotus,perrus,-91.53618,-0.34681,Ecuador,Isla Fernandina,NA,07ae2aa8-5031-4312-b26e-84a5c753daac,6.42E+08
"Naesiotus alethorhytidus (Dall, 1917)",Naesiotus,alethorhytidus,-90.362286,-0.630038,Ecuador,Isla Santa Cruz,NA,3ee66eb3-4786-4bda-b7f1-c145b1a57a6b,9.86E+08
"Naesiotus alethorhytidus (Dall, 1917)",Naesiotus,alethorhytidus,-90.362286,-0.630038,Ecuador,Isla Santa Cruz,NA,3ee66eb3-4786-4bda-b7f1-c145b1a57a6b,9.86E+08
"Naesiotus reibischi (Dall, 1895)",Naesiotus,reibischi,-90.313559,-0.695437,Ecuador,Isla Santa Cruz,NA,3ee66eb3-4786-4bda-b7f1-c145b1a57a6b,9.86E+08
"Naesiotus blombergi (Odhner, 1951)",Naesiotus,blombergi,-90.454772,-0.678884,Ecuador,Isla Santa Cruz,NA,3ee66eb3-4786-4bda-b7f1-c145b1a57a6b,9.86E+08
"Naesiotus cavagnaroi A.G.Smith, 1972",Naesiotus,cavagnaroi,-90.322586,-0.647437,Ecuador,Isla Santa Cruz,NA,3ee66eb3-4786-4bda-b7f1-c145b1a57a6b,9.86E+08
"Naesiotus cucullinus (Dall, 1917)",Naesiotus,cucullinus,-89.678641,-1.376005,Ecuador,Isla Espanola,NA,3ee66eb3-4786-4bda-b7f1-c145b1a57a6b,6.00E+07
"Bulimulus planospira Ancey, 1887",Naesiotus,planospira,-90.385749,-1.237704,Ecuador,Isla Campeón,NA,3ee66eb3-4786-4bda-b7f1-c145b1a57a6b,62500
"Naesiotus akamatus (Dall, 1917)",Naesiotus,akamatus,-90.362286,-0.630038,Ecuador,Isla Santa Cruz,NA,3ee66eb3-4786-4bda-b7f1-c145b1a57a6b,9.86E+08
"Naesiotus habeli (Stearns, 1892)",Naesiotus,habeli,-89.611114,-0.901504,Ecuador,Isla San Cristobal,NA,3ee66eb3-4786-4bda-b7f1-c145b1a57a6b,5.58E+08
"Naesiotus lycodus (Dall, 1917)",Naesiotus,lycodus,-90.362286,-0.630038,Ecuador,Isla Santa Cruz,NA,3ee66eb3-4786-4bda-b7f1-c145b1a57a6b,9.86E+08
"Naesiotus Albers, 1850",Naesiotus,NA,-89.678641,-1.376005,Ecuador,Isla Espanola,NA,3ee66eb3-4786-4bda-b7f1-c145b1a57a6b,6.00E+07
"Naesiotus eschariferus (G.B.Sowerby I, 1838)",Naesiotus,eschariferus,-89.421472,-0.829592,Ecuador,Isla San Cristobal,NA,7dd6e9f8-f252-42c9-bd34-221716095973,5.58E+08
"Bulimulus duncanus Dall, 1893",Bulimulus,duncanus,-90.66486,-0.61074,Ecuador,Isla Pinzón,NA,98db0c34-403c-448d-9ac7-e8546abd6e63,1.80E+07
"Bulimulus duncanus Dall, 1893",Bulimulus,duncanus,-90.66486,-0.61074,Ecuador,Isla Pinzón,NA,8138eb72-f762-11e1-a439-00145eb45e9a,1.80E+07
"Naesiotus cucullinus (Dall, 1917)",Naesiotus,cucullinus,-89.67343,-1.37702,Ecuador,Isla Espanola,NA,8138eb72-f762-11e1-a439-00145eb45e9a,6.00E+07
"Naesiotus cucullinus (Dall, 1917)",Bulimulus,cucullinus,-89.67343,-1.37702,Ecuador,Isla Espanola,NA,98db0c34-403c-448d-9ac7-e8546abd6e63,6.00E+07
"Naesiotus nux (Broderip, 1832)",Naesiotus,nux,-89.42442,-0.82532,Ecuador,Isla San Cristobal,NA,98db0c34-403c-448d-9ac7-e8546abd6e63,5.58E+08
"Naesiotus nux (Broderip, 1832)",Naesiotus,nux,-89.42442,-0.82532,Ecuador,Isla San Cristobal,NA,8138eb72-f762-11e1-a439-00145eb45e9a,5.58E+08
"Naesiotus lycodus (Dall, 1917)",Bulimulus,lycodus,-90.3382,-0.61912,Ecuador,Isla Santa Cruz,NA,8138eb72-f762-11e1-a439-00145eb45e9a,9.86E+08
"Naesiotus lycodus (Dall, 1917)",Bulimulus,lycodus,-90.3382,-0.61912,Ecuador,Isla Santa Cruz,NA,98db0c34-403c-448d-9ac7-e8546abd6e63,9.86E+08
"Naesiotus eschariferus (G.B.Sowerby I, 1838)",Naesiotus,eschariferus,-89.60722,-0.9112,Ecuador,Isla San Cristobal,NA,011e5fe1-3026-45ef-9b1f-c7adf03ac050,5.58E+08
"Naesiotus lycodus (Dall, 1917)",Naesiotus,lycodus,-90.3543,-0.6146,Ecuador,Isla Santa Cruz,NA,011e5fe1-3026-45ef-9b1f-c7adf03ac050,9.86E+08
"Naesiotus eschariferus (G.B.Sowerby I, 1838)",Naesiotus,eschariferus,-89.60722,-0.9112,Ecuador,Isla San Cristobal,NA,011e5fe1-3026-45ef-9b1f-c7adf03ac050,5.58E+08
"Naesiotus reibischi (Dall, 1895)",Naesiotus,reibischi,-90.355728,-0.591297,Ecuador,Isla Santa Cruz,NA,5e848873-567f-42dd-8a29-88056b9b33a4,9.86E+08
